frame,px,py,pz,proll,ppitch,e0_alive,e0_x,e0_y,e0_z,e0_rz,e1_alive,e1_x,e1_y,e1_z,e1_rz,e2_alive,e2_x,e2_y,e2_z,e2_rz,e3_alive,e3_x,e3_y,e3_z,e3_rz,e4_alive,e4_x,e4_y,e4_z,e4_rz,e5_alive,e5_x,e5_y,e5_z,e5_rz,e6_alive,e6_x,e6_y,e6_z,e6_rz,e7_alive,e7_x,e7_y,e7_z,e7_rz,e8_alive,e8_x,e8_y,e8_z,e8_rz,e9_alive,e9_x,e9_y,e9_z,e9_rz,boss_active,boss_x,boss_y,boss_z
1129,15.8744,-13.368,679,-0.525404,-0.115858,1,-1.79611,10.9569,795.571,0,1,-13.6783,11.7553,789.572,0,1,8.90828,11.3585,787.771,0,1,-13.0086,15.5114,786.166,0,1,16.6216,12.6565,786.276,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,848
1130,16.4705,-13.4182,679.5,-0.532863,-0.104272,1,-1.60897,11.0553,795.738,0,1,-13.7043,11.6054,789.776,0,1,9.11808,11.4924,787.936,0,1,-12.8582,15.2995,786.375,0,1,16.5428,12.4691,786.491,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,848.5
1131,17.0688,-13.4644,680,-0.539577,-0.0938449,1,-1.4151,11.164,795.905,0,1,-13.7199,11.4643,789.977,0,1,9.33335,11.6353,788.101,0,1,-12.7163,15.0856,786.582,0,1,16.4739,12.2878,786.705,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,849
1132,17.5424,-13.2618,680.5,-0.528046,-0.0561762,1,-1.21483,11.2826,796.072,0,1,-13.7251,11.3323,790.177,0,1,9.55374,11.7869,788.265,0,1,-12.583,14.8701,786.786,0,1,16.4151,12.1133,786.916,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,849.5
1133,18.0134,-13.0471,681,-0.517668,-0.0222743,1,-1.00849,11.4109,796.237,0,1,-13.7199,11.2098,790.375,0,1,9.77884,11.9466,788.428,0,1,-12.4587,14.6537,786.988,0,1,16.3665,11.9459,787.124,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,850
1134,18.4821,-12.8213,681.5,-0.508327,0.00823743,1,-0.79646,11.5485,796.402,0,1,-13.7042,11.0971,790.57,0,1,10.0083,12.114,788.592,0,1,-12.3435,14.437,787.188,0,1,16.3281,11.7862,787.331,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,850.5
1135,18.9487,-12.5852,682,-0.499921,0.035698,1,-0.579095,11.6949,796.566,0,1,-13.6782,10.9946,790.764,0,1,10.2417,12.2886,788.754,0,1,-12.2377,14.2208,787.386,0,1,16.3001,11.6347,787.535,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,851
1136,19.4133,-12.3398,682.5,-0.492355,0.0604124,1,-0.356776,11.8498,796.73,0,1,-13.6419,10.9026,790.955,0,1,10.4786,12.4698,788.917,0,1,-12.1414,14.0055,787.582,0,1,16.2824,11.4918,787.737,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,851.5
1137,19.8761,-12.0857,683,-0.485546,0.0826555,1,-0.129889,12.0126,796.894,0,1,-13.5953,10.8213,791.145,0,1,10.7186,12.6573,789.08,0,1,-12.0547,13.792,787.776,0,1,16.2751,11.3579,787.937,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,852
1138,20.3372,-11.8237,683.5,-0.479418,0.102674,1,0.101173,12.183,797.057,0,1,-13.5385,10.7511,791.333,0,1,10.9613,12.8503,789.242,0,1,-11.978,13.5807,787.968,0,1,16.2783,11.2335,788.135,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,852.5
1139,20.7968,-11.5543,684,-0.473902,0.120691,1,0.336008,12.3603,797.22,0,1,-13.4716,10.692,791.519,0,1,11.2063,13.0484,789.405,0,1,-11.9111,13.3723,788.159,0,1,16.2918,11.1188,788.331,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,853
1140,21.255,-11.2782,684.5,-0.468939,0.136906,1,0.574208,12.5441,797.382,0,1,-13.3947,10.6443,791.703,0,1,11.4532,13.2509,789.567,0,1,-11.8544,13.1674,788.347,0,1,16.3157,11.0143,788.525,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,853.5
1141,21.7119,-10.9959,685,-0.464471,0.1515,1,0.815361,12.7338,797.545,0,1,-13.308,10.6081,791.886,0,1,11.7015,13.4573,789.73,0,1,-11.8079,12.9666,788.533,0,1,16.35,10.9201,788.717,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,854
1142,22.1675,-10.7079,685.5,-0.46045,0.164634,1,1.05905,12.929,797.707,0,1,-13.2116,10.5836,792.067,0,1,11.9507,13.667,789.893,0,1,-11.7717,12.7705,788.718,0,1,16.3946,10.8367,788.907,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,854.5
1143,22.6221,-10.4147,686,-0.456832,0.176455,1,1.30484,13.1289,797.87,0,1,-13.1056,10.5707,792.247,0,1,12.2006,13.8793,790.056,0,1,-11.7458,12.5797,788.901,0,1,16.4494,10.7642,789.095,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,855
1144,23.0757,-10.1166,686.5,-0.453575,0.187094,1,1.55232,13.3331,798.032,0,1,-12.9904,10.5695,792.425,0,1,12.4506,14.0936,790.22,0,1,-11.7302,12.3947,789.083,0,1,16.5143,10.7029,789.282,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,855.5
1145,23.5283,-9.81414,687,-0.450644,0.196669,1,1.80106,13.5408,798.195,0,1,-12.866,10.5801,792.602,0,1,12.7002,14.3094,790.384,0,1,-11.7251,12.2161,789.263,0,1,16.5891,10.6529,789.467,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,856
1146,23.9801,-9.50755,687.5,-0.448006,0.205286,1,2.05062,13.7516,798.358,0,1,-12.7326,10.6024,792.777,0,1,12.9491,14.5259,790.549,0,1,-11.7304,12.0444,789.441,0,1,16.6739,10.6144,789.65,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,856.5
1147,24.4311,-9.19721,688,-0.445632,0.213042,1,2.30056,13.9648,798.522,0,1,-12.5906,10.6363,792.951,0,1,13.1969,14.7425,790.714,0,1,-11.7461,11.8801,789.618,0,1,16.7684,10.5875,789.831,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,857
1148,24.8814,-8.88341,688.5,-0.443495,0.220022,1,2.55047,14.1798,798.686,0,1,-12.4401,10.6818,793.124,0,1,13.4431,14.9586,790.88,0,1,-11.7721,11.7237,789.794,0,1,16.8724,10.5723,790.011,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,857.5
1149,25.331,-8.56643,689,-0.441572,0.226304,1,2.79989,14.3959,798.85,0,1,-12.2815,10.7386,793.296,0,1,13.6872,15.1735,791.047,0,1,-11.8086,11.5756,789.968,0,1,16.9858,10.5688,790.19,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,858
1150,25.9069,-8.49166,689.5,-0.457415,0.203674,1,3.0484,14.6125,799.015,0,1,-12.1149,10.8067,793.466,0,1,13.9289,15.3867,791.214,0,1,-11.8552,11.4364,790.141,0,1,17.1084,10.5771,790.367,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,858.5
1151,26.0534,-8.42286,690,-0.411673,0.183306,1,3.29557,14.829,799.18,0,1,-11.9407,10.8858,793.636,0,1,14.1677,15.5975,791.382,0,1,-11.9121,11.3063,790.313,0,1,17.24,10.597,790.542,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,859
1152,26.1882,-8.35957,690.5,-0.370506,0.164976,1,3.54097,15.0447,799.347,0,1,-11.7592,10.9757,793.804,0,1,14.4032,15.8052,791.552,0,1,-11.9791,11.1857,790.484,0,1,17.3803,10.6286,790.716,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,859.5
1153,26.3122,-8.30134,691,-0.333455,0.148478,1,3.78417,15.259,799.513,0,1,-11.5707,11.0762,793.972,0,1,14.635,16.0094,791.722,0,1,-12.056,11.0751,790.654,0,1,17.5291,10.6718,790.89,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,860
1154,26.4263,-8.24778,691.5,-0.30011,0.13363,1,4.02475,15.4713,799.681,0,1,-11.3755,11.1869,794.139,0,1,14.8628,16.2093,791.893,0,1,-12.1428,10.9748,790.823,0,1,17.6861,10.7263,791.061,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,860.5
1155,26.5313,-8.19849,692,-0.270099,0.120267,1,4.26229,15.681,799.85,0,1,-11.174,11.3075,794.305,0,1,15.086,16.4044,792.066,0,1,-12.2392,10.885,790.99,0,1,17.8512,10.7922,791.232,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,861
1156,26.6278,-8.15315,692.5,-0.243089,0.10824,1,4.49639,15.8874,800.02,0,1,-10.9665,11.4377,794.47,0,1,15.3044,16.5941,792.24,0,1,-12.3452,10.8059,791.157,0,1,18.0238,10.8691,791.402,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,861.5
1157,26.7167,-8.11144,693,-0.21878,0.0974164,1,4.72662,16.0899,800.19,0,1,-10.7534,11.5771,794.635,0,1,15.5175,16.7779,792.415,0,1,-12.4605,10.738,791.324,0,1,18.2039,10.9569,791.571,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,862
1158,26.7984,-8.07306,693.5,-0.196902,0.0876748,1,4.95261,16.2879,800.362,0,1,-10.535,11.7253,794.799,0,1,15.7249,16.9552,792.591,0,1,-12.585,10.6812,791.489,0,1,18.391,11.0553,791.738,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,862.5
1159,26.8736,-8.03776,694,-0.177212,0.0789073,1,5.17394,16.4809,800.535,0,1,-10.3117,11.8817,794.963,0,1,15.9264,17.1255,792.769,0,1,-12.7184,10.6359,791.654,0,1,18.5849,11.164,791.905,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,863
1160,26.9427,-8.00527,694.5,-0.159491,0.0710166,1,5.39024,16.6683,800.71,0,1,-10.084,12.0461,795.126,0,1,16.1216,17.2882,792.948,0,1,-12.8605,10.6021,791.818,0,1,18.7852,11.2826,792.072,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,863.5
1161,27.0064,-7.97539,695,-0.143542,0.0639149,1,5.60113,16.8496,800.885,0,1,-9.85214,12.2179,795.289,0,1,16.31,17.4431,793.129,0,1,-13.011,10.58,791.982,0,1,18.9915,11.4109,792.237,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,864
1162,27.0649,-7.9479,695.5,-0.129187,0.0575234,1,5.80625,17.0241,801.062,0,1,-9.6166,12.3966,795.452,0,1,16.4915,17.5894,793.311,0,1,-13.1697,10.5695,792.146,0,1,19.2036,11.5485,792.402,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,864.5
1163,27.1188,-7.92261,696,-0.116269,0.0517711,1,6.00524,17.1915,801.24,0,1,-9.37777,12.5816,795.615,0,1,16.6656,17.727,793.495,0,1,-13.3363,10.5708,792.309,0,1,19.4209,11.6949,792.566,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,865
1164,27.1684,-7.89934,696.5,-0.104642,0.046594,1,6.19776,17.3511,801.42,0,1,-9.13608,12.7725,795.777,0,1,16.8322,17.8552,793.681,0,1,-13.5105,10.5838,792.472,0,1,19.6432,11.8498,792.73,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,865.5
1165,27.214,-7.87793,697,-0.0941776,0.0419346,1,6.38346,17.5026,801.602,0,1,-8.89194,12.9686,795.94,0,1,16.9908,17.9738,793.869,0,1,-13.6921,10.6084,792.634,0,1,19.8701,12.0126,792.894,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,866
1166,27.2559,-7.85823,697.5,-0.0847598,0.0377411,1,6.56203,17.6455,801.785,0,1,-8.64577,13.1694,796.102,0,1,17.1412,18.0825,794.058,0,1,-13.8806,10.6447,792.797,0,1,20.1012,12.183,793.057,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,866.5
1167,27.2945,-7.84011,698,-0.0762838,0.033967,1,6.73317,17.7794,801.97,0,1,-8.398,13.3743,796.265,0,1,17.2832,18.1808,794.249,0,1,-14.0758,10.6926,792.959,0,1,20.336,12.3603,793.22,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,867
1168,27.33,-7.82344,698.5,-0.0686555,0.0305703,1,6.89656,17.9038,802.156,0,1,-8.14907,13.5828,796.428,0,1,17.4165,18.2685,794.442,0,1,-14.2774,10.7517,793.122,0,1,20.5742,12.5441,793.382,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,867.5
1169,27.3626,-7.80811,699,-0.0617899,0.0275133,1,7.05193,18.0185,802.344,0,1,-7.8994,13.7941,796.591,0,1,17.5408,18.3454,794.638,0,1,-14.4849,10.8221,793.284,0,1,20.8154,12.7338,793.545,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,868
1170,27.3927,-7.794,699.5,-0.0556109,0.0247619,1,7.19901,18.123,802.534,0,1,-7.64943,14.0077,796.755,0,1,17.656,18.4112,794.835,0,1,-14.6981,10.9035,793.447,0,1,21.0591,12.929,793.707,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,868.5
1171,27.4203,-7.78101,700,-0.0500498,0.0222857,1,7.33754,18.2171,802.726,0,1,-7.39959,14.2229,796.918,0,1,17.7619,18.4657,795.034,0,1,-14.9165,10.9956,793.61,0,1,21.3049,13.1289,793.87,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,869
1172,27.4458,-7.76907,700.5,-0.0450448,0.0200572,1,7.46728,18.3006,802.92,0,1,-7.15031,14.4392,797.083,0,1,17.8583,18.5088,795.235,0,1,-15.1398,11.0982,793.774,0,1,21.5523,13.3331,794.032,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,869.5
1173,27.4692,-7.75809,701,-0.0405404,0.0180515,1,7.58801,18.373,803.116,0,1,-6.90203,14.6558,797.248,0,1,17.9449,18.5403,795.438,0,1,-15.3676,11.211,793.938,0,1,21.8011,13.5408,794.195,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,870
1174,27.4907,-7.74798,701.5,-0.0364863,0.0162463,1,7.69951,18.4343,803.314,0,1,-6.65518,14.8722,797.414,0,1,18.0217,18.5602,795.644,0,1,-15.5995,11.3336,794.102,0,1,22.0506,13.7516,794.358,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,870.5
1175,27.5105,-7.73868,702,-0.0328377,0.0146217,1,7.8016,18.4843,803.514,0,1,-6.41019,15.0877,797.58,0,1,18.0886,18.5684,795.852,0,1,-15.835,11.4657,794.267,0,1,22.3006,13.9648,794.522,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,871
1176,27.5287,-7.73012,702.5,-0.0295539,0.0131595,1,7.8941,18.5228,803.716,0,1,-6.16748,15.3017,797.747,0,1,18.1453,18.5648,796.062,0,1,-16.0739,11.607,794.432,0,1,22.5505,14.1798,794.686,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,871.5
1177,27.5455,-7.72225,703,-0.0265985,0.0118436,1,7.97684,18.5497,803.92,0,1,-5.92747,15.5135,797.915,0,1,18.1919,18.5495,796.274,0,1,-16.3156,11.7569,794.598,0,1,22.7999,14.3959,794.85,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,872
1178,27.5609,-7.71501,703.5,-0.0239387,0.0106592,1,8.04969,18.5649,804.127,0,1,-5.69059,15.7225,798.084,0,1,18.2282,18.5226,796.489,0,1,-16.5598,11.915,794.765,0,1,23.0484,14.6125,795.015,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,872.5
1179,27.5751,-7.70835,704,-0.0215448,0.00959328,1,8.11251,18.5683,804.335,0,1,-5.45723,15.9282,798.254,0,1,18.2542,18.484,796.706,0,1,-16.8059,12.081,794.933,0,1,23.2956,14.829,795.18,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,873
1180,27.5882,-7.70222,704.5,-0.0193903,0.00863395,1,8.1652,18.5601,804.546,0,1,-5.22782,16.1299,798.425,0,1,18.2697,18.434,796.925,0,1,-17.0537,12.2542,795.102,0,1,23.541,15.0447,795.346,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,873.5
1181,27.6002,-7.69658,705,-0.0174513,0.00777056,1,8.20766,18.5401,804.76,0,1,-5.00273,16.327,798.597,0,1,18.2749,18.3726,797.147,0,1,-17.3027,12.4342,795.271,0,1,23.7842,15.259,795.513,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,874
1182,27.6112,-7.69139,705.5,-0.0157062,0.0069935,1,8.23982,18.5085,804.975,0,1,-4.78238,16.5189,798.77,0,1,18.2697,18.3,797.371,0,1,-17.5523,12.6205,795.442,0,1,24.0248,15.4713,795.681,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,874.5
1183,27.6214,-7.68662,706,-0.0141355,0.00629415,1,8.26163,18.4654,805.193,0,1,-4.56713,16.7051,798.945,0,1,18.254,18.2166,797.598,0,1,-17.8023,12.8125,795.614,0,1,24.2623,15.681,795.85,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,875
1184,27.6307,-7.68223,706.5,-0.012722,0.00566474,1,8.27305,18.4108,805.413,0,1,-4.35736,16.8851,799.12,0,1,18.228,18.1224,797.827,0,1,-18.0521,13.0097,795.787,0,1,24.4964,15.8874,796.02,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,875.5
1185,27.6393,-7.67819,707,-0.0114498,0.00509826,1,8.27406,18.3449,805.636,0,1,-4.15344,17.0582,799.298,0,1,18.1916,18.0178,798.058,0,1,-18.3014,13.2114,795.961,0,1,24.7266,16.0899,796.19,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,876
1186,27.6472,-7.67447,707.5,-0.0103048,0.00458843,1,8.26465,18.268,805.861,0,1,-3.95572,17.2241,799.476,0,1,18.145,17.903,798.292,0,1,-18.5497,13.4171,796.137,0,1,24.9526,16.2879,796.362,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,876.5
1187,27.6545,-7.67105,708,-0.00927433,0.00412959,1,8.24485,18.1802,806.089,0,1,-3.76454,17.3821,799.657,0,1,18.0882,17.7785,798.529,0,1,-18.7965,13.6262,796.314,0,1,25.174,16.481,796.535,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,877
1188,27.6612,-7.66791,708.5,-0.0083469,0.00371663,1,8.21468,18.0818,806.319,0,1,-3.58024,17.5319,799.838,0,1,18.0213,17.6446,798.768,0,1,-19.0415,13.838,796.492,0,1,25.3903,16.6684,796.71,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,877.5
1189,27.6674,-7.66501,709,-0.00751221,0.00334497,1,8.1742,17.9731,806.552,0,1,-3.40313,17.673,800.022,0,1,17.9444,17.5017,799.01,0,1,-19.2842,14.052,796.672,0,1,25.6011,16.8496,796.885,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,878
1190,27.6731,-7.66235,709.5,-0.00676099,0.00301047,1,8.12348,17.8544,806.787,0,1,-3.23352,17.805,800.207,0,1,17.8576,17.3501,799.254,0,1,-19.5242,14.2675,796.853,0,1,25.8063,17.0241,797.062,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,878.5
1191,27.6783,-7.6599,710,-0.00608489,0.00270942,1,8.06261,17.7261,807.024,0,1,-3.07171,17.9276,800.394,0,1,17.7612,17.1904,799.501,0,1,-19.7611,14.4839,797.036,0,1,26.0053,17.1915,797.24,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,879
1192,27.6831,-7.65765,710.5,-0.0054764,0.00243848,1,7.9917,17.5885,807.264,0,1,-2.91798,18.0402,800.582,0,1,17.6553,17.023,799.75,0,1,-19.9944,14.7005,797.221,0,1,26.1978,17.3512,797.42,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,879.5
1193,27.6875,-7.65558,711,-0.00492876,0.00219463,1,7.91085,17.4421,807.507,0,1,-2.77259,18.1427,800.773,0,1,17.54,16.8484,800.002,0,1,-20.2238,14.9168,797.407,0,1,26.3835,17.5026,797.602,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,1,45,5.16551,916.373,0,1,-45,5.16551,916.373,0,0,0.0,18,880
